"skip","year","material","watershed","species","sample_wt_mg","C_ug","N_ug","C_mg_g","d13C_permil","d15N_permil","TrayName","WellID","enriched","plot","tree","OurLabID","analysis_number","sample_id","sample_number","d13C_comment","d15N_comment","source_file"
NA,2013,"foliage","WB","RS",4.29,2193.42290587097,45.6252231280772,511.287390645915,-26.6093853735726,1.48551553499709,"BBWM Foliage3","A1","yes","D20","20",680835,5084,"5100",5100,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","WB","YB",4.18,2010.87211006608,102.552754332046,481.069882790929,-30.0219732536936,4.54204702075066,"BBWM Foliage3","A2","yes","D20","17",680836,5085,"5101",5101,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","WB","AB",4.21,2006.93010140426,93.5112332642296,476.705487269419,-30.3907040699958,6.9072073382062,"BBWM Foliage3","A3","yes","E20","7",680837,5086,"5102",5102,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
"skip",2013,"foliage","WB","YB",4.34,2115.08702615595,82.2506916433308,487.347241049759,-28.2153080903882,10.2168927252425,"BBWM Foliage3","F6","yes","E20","1",680900,5163,"5103",5103,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","WB","YB",3.97,1929.92472213703,106.642944632913,486.127134039553,-30.4562032476047,14.9737695336864,"BBWM Foliage3","A4","yes","E20","11",680838,5087,"5104",5104,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","WB","RS",3.9,1896.27717891405,44.8576686086266,486.22491767027,-29.3325702946539,6.46303536048766,"BBWM Foliage3","A5","yes","F23","14",680839,5088,"5105",5105,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","WB","RM",4.3,2115.08702615595,89.3818589579902,491.880703757199,-28.6418304111258,2.51600193753229,"BBWM Foliage3","A6","yes","F23","8",680840,5089,"5106",5106,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","WB","RS",4.42,2212.9642834415,41.0994687780852,500.670652362329,-27.1525438994006,11.8295825656891,"BBWM Foliage3","A7","yes","F24","7",680841,5090,"5107",5107,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","WB","YB",3.98,1882.40799714282,105.825886172874,472.966833452969,-29.4076500834099,9.75009907058213,"BBWM Foliage3","A8","yes","F24","11",680842,5091,"5108",5108,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","WB","YB",4.2,2056.15622846511,126.910221112061,489.561006777406,-28.6007631615653,7.94404686064206,"BBWM Foliage3","A9","yes","F24","6",680843,5092,"5109",5109,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","WB","RS",3.9,1963.52302859388,53.6181924433095,503.4674432292,-29.7662101981328,7.69215663412695,"BBWM Foliage3","A10","yes","H13","22",680844,5093,"5110",5110,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","WB","RM",4.03,2016.78384528807,78.5048300286806,500.442641510688,-28.8245060583017,5.85810168672849,"BBWM Foliage3","A11","yes","H13","6",680845,5094,"5111",5111,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","WB","SM",3.95,1874.47900228887,80.6703154344221,474.551646149081,-30.3716481859727,9.70297922307233,"BBWM Foliage3","A12","yes","I15","3",680846,5095,"5112",5112,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","WB","AB",4.31,1973.39551311532,105.825886172874,457.86438819381,-30.4588288028406,20.3538637265232,"BBWM Foliage3","B1","yes","K15","3",680847,5099,"5113",5113,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","WB","AB",3.99,1884.38981993272,110.720889932101,472.278150359077,-29.6449318000587,11.6502753991743,"BBWM Foliage3","B2","yes","K15","1",680848,5100,"5114",5114,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","WB","SM",4.3,2115.08702615595,100.09276255072,491.880703757199,-31.1679980813425,3.57756573607636,"BBWM Foliage3","B3","yes","L13","6",680849,5101,"5115",5115,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","WB","SM",3.98,1902.21855841738,80.4206207147828,477.944361411401,-29.5165148697784,1.79984011888864,"BBWM Foliage3","B4","yes","N10","5",680850,5102,"5116",5116,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","WB","RM",4.33,2154.28903990005,84.5764442246489,497.526337159365,-28.3076026551991,8.19099111299748,"BBWM Foliage3","B5","yes","N11","10",680851,5103,"5117",5117,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","WB","SM",4.03,1943.76528184353,92.6863380031161,482.32389127631,-29.349538818352,5.53291760256659,"BBWM Foliage3","B6","yes","N12","6",680852,5104,"5118",5118,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","WB","RM",3.98,1933.88001961462,88.5545146965408,485.899502415734,-27.799198507622,2.83919407619923,"BBWM Foliage3","B7","yes","P11","2",680853,5105,"5119",5119,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","WB","RS",4.11,2115.08702615595,58.4439144396346,514.619714393176,-28.8147492623948,4.4073845712295,"BBWM Foliage3","F7","yes","Q10","2",680901,5164,"5120",5120,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","WB","AB",4.39,2134.69655149965,104.190299852595,486.263451366663,-29.7161342056869,1.82613873707405,"BBWM Foliage3","B8","yes","Q10","13",680854,5106,"5121",5121,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","WB","AB",4.31,2030.57193120923,95.1595543862553,471.13037847082,-29.9726895107184,3.90611071682705,"BBWM Foliage3","B9","yes","Q10","5",680855,5107,"5122",5122,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","WB","SM",4.14,1977.34331433786,92.6863380031161,477.619158052624,-30.4679927825588,2.05836547884864,"BBWM Foliage3","B10","yes","Q9","2",680856,5108,"5123",5123,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","WB","RM",4.07,1922.01208274864,75.5009994519812,472.238840970182,-29.8238639810095,1.58606450075599,"BBWM Foliage3","F8","yes","Q9","1",680902,5165,"5124",5124,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","EB","RS",4.3,2154.28903990005,48.2659852679904,500.997451139547,-28.4554151806557,8.73981188624129,"BBWM Foliage3","B11","yes","K23","12",680857,5109,"5125",5125,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","EB","SM",3.9,1916.07581432831,80.2541330783532,491.301490853412,-29.7490837547477,1.45479490775582,"BBWM Foliage3","B12","yes","M16","5",680858,5110,"5126",5126,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","EB","RM",4.22,2095.46046386896,84.2444289599214,496.554612291224,-29.9114317374847,1.78530338670912,"BBWM Foliage3","C1","yes","M16","1",680859,5114,"5127",5127,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","EB","RS",3.9,1779.11844298921,27.0944149582495,456.18421615108,-28.5935040305927,9.6399737053881,"BBWM Foliage3","C2","yes","N21","8",680860,5115,"5128",5128,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","EB","AB",4.39,2232.48862406872,119.649267184403,508.539549901759,-30.2096778555035,4.02837212856992,"BBWM Foliage3","C5","yes","N21","11",680863,5118,"5129",5129,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","EB","YB",4.33,2075.81686463868,95.1595543862553,479.403432941959,-29.5948259892577,12.5275762841533,"BBWM Foliage3","C6","yes","N21","9",680864,5119,"5130",5130,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","EB","YB",4.34,2115.08702615595,114.786590229609,487.347241049759,-30.9854868477805,6.83854191226735,"BBWM Foliage3","C7","yes","N21","12",680865,5120,"5131",5131,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","EB","RM",4.4,2446.13193271085,86.0695431117897,555.939075616103,-27.0025286109164,1.66546628243491,"BBWM Foliage3","C8","yes","O14","2",680866,5121,"5132",5132,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","EB","RM",4.05,2056.15622846511,88.5545146965408,507.69289591731,-29.1852091894502,-0.179907790210469,"BBWM Foliage3","C9","yes","O20","3",680867,5122,"5133",5133,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","EB","SM",3.9,1818.89971280529,82.8324897917097,466.384541744946,-28.130206592659,-0.958202613264157,"BBWM Foliage3","C10","yes","P19","4",680868,5123,"5134",5134,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","EB","AB",4,1862.58039892496,91.8609529419353,465.64509973124,-29.8791465835742,3.86280039624821,"BBWM Foliage3","C11","yes","P21","1",680869,5124,"5135",5135,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","EB","AB",4.5,2134.69655149965,115.59826088891,474.377011444367,-29.4978538485697,14.4994331064469,"BBWM Foliage3","C12","yes","P21","2",680870,5125,"5136",5136,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","EB","YB",4.23,2368.6819740471,100.09276255072,559.972097883475,-31.0042426602516,7.80169735860675,"BBWM Foliage3","D1","yes","P22","17",680871,5128,"5137",5137,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","EB","RS",4.5,2212.9642834415,54.7201965338214,491.769840764777,-28.9524002104341,3.68185771971275,"BBWM Foliage3","D2","yes","P24","10",680872,5129,"5138",5138,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","EB","AB",4.15,2075.81686463868,106.642944632913,500.196834852694,-30.1743004774501,2.89302553173256,"BBWM Foliage3","D3","yes","P24","1",680873,5130,"5139",5139,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","EB","AB",3.8,1701.34895681527,95.1595543862553,447.723409688228,-30.2240786945028,4.74549955123924,"BBWM Foliage3","D4","yes","P24","2",680874,5131,"5140",5140,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","EB","RM",4.53,2290.95942429065,93.5112332642296,505.730557238553,-28.0492587828287,0.0184707389062952,"BBWM Foliage3","D5","yes","Q18","3",680875,5132,"5141",5141,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","EB","YB",4.04,1953.64628483662,100.09276255072,483.57581307837,-30.222029149858,8.53336125643452,"BBWM Foliage3","D6","yes","Q18","5",680876,5133,"5142",5142,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","EB","YB",4.2,1997.07209828462,105.008337912768,475.493356734432,-29.0324640488693,3.59343628595506,"BBWM Foliage3","D7","yes","Q18","1",680877,5134,"5143",5143,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","EB","SM",4.56,2232.48862406872,95.1595543862553,489.580838611562,-29.1748628619456,0.218427380732025,"BBWM Foliage3","D8","yes","Q19","6",680878,5135,"5144",5144,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","EB","RM",3.91,1862.58039892496,66.0310752120211,476.363273382343,-28.2315027329739,1.05970405497954,"BBWM Foliage3","D9","yes","Q19","7",680879,5136,"5145",5145,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","EB","SM",4.13,1874.47900228887,67.9636513464249,453.869007818128,-28.3034066203573,-0.196440122600492,"BBWM Foliage3","D10","yes","R15","13",680880,5137,"5146",5146,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","EB","RS",4.49,2310.4156171447,42.8943379280058,514.569179764966,-27.3833313997228,5.03999948347255,"BBWM Foliage3","D11","yes","R20","31",680881,5138,"5147",5147,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","EB","SM",4.34,2173.86449135716,88.5545146965408,500.890435796581,-28.0142445779441,-0.6071145155919,"BBWM Foliage3","D12","yes","S12","12",680882,5139,"5148",5148,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2013,"foliage","EB","RS",4.59,2561.79576240768,50.5621687714536,558.125438433046,-29.2408446193641,-0.180560840162833,"BBWM Foliage3","E1","yes","S22","11",680883,5143,"5149",5149,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
"skip",2013,"foliage","WB","RS",4.23,2753.2058564389,53.4485798824515,650.876088992649,-24.5238328065416,12.1218551811425,"BBWM Foliage3","F11","yes","F24","7",680905,5168,"R5107",5107,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
"skip",2013,"foliage","EB","YB",4.15,1840.75036321582,100.09276255072,443.554304389354,-30.8656202410522,6.65203482227684,"BBWM Foliage3","F12","yes","N21","12",680906,5169,"R5131",5131,NA,NA,"SPENCER BBWM-FOLIAGE3 0314"
NA,2014,"foliage","WB","RS",4.14,2120.68470552461,46.714877845043,512.242682493868,-28.415485648835,3.46127183325799,"BBWMFoliage4","A1","yes","D20","20",764185,146233,"5200",5200,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2014,"foliage","WB","YB",4.21,1978.81597142597,94.5691653837993,470.027546656999,-30.3497333595023,5.40191201829086,"BBWMFoliage4","A2","yes","D20","17",764186,146234,"5201",5201,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2014,"foliage","WB","AB",4.14,2043.2780981696,117.939254202956,493.545434340482,-32.1581479998532,3.51904642387372,"BBWMFoliage4","A3","yes","E20","7",764187,146235,"5202",5202,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2014,"foliage","WB","YB",4.09,2017.48851517554,93.6665620032592,493.273475593041,-28.5087088668364,10.1613063745262,"BBWMFoliage4","A4","yes","E20","1",764188,146236,"5203",5203,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2014,"foliage","WB","YB",4.34,2017.48851517554,114.356090564952,464.859104879156,-31.4106243415224,10.7629617174391,"BBWMFoliage4","A5","yes","E20","11",764189,146237,"5204",5204,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2014,"foliage","WB","RS",4.18,1940.15762456621,40.1965281495531,464.152541762252,-27.4733461093299,4.92847000192417,"BBWMFoliage4","A6","yes","F23","14",764190,146238,"5205",5205,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2014,"foliage","WB","RM",4.14,1759.93972031938,80.5475659881629,425.106212637533,-28.8240432797339,2.01328853169269,"BBWMFoliage4","A7","yes","F23","8",764191,146239,"5206",5206,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2014,"foliage","WB","RS",3.95,1965.92827837385,38.725668976618,497.703361613632,-25.8848600077178,10.3940867000322,"BBWMFoliage4","A8","yes","F24","7",764192,146240,"5207",5207,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2014,"foliage","WB","YB",4.18,1991.70524191029,123.30565785869,476.48450763404,-28.9203995296884,14.7840235951043,"BBWMFoliage4","A9","yes","F24","11",764193,146241,"5208",5208,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2014,"foliage","WB","YB",4.23,2017.48851517554,125.985105875985,476.947639521404,-29.4542730564422,6.42066535960334,"BBWMFoliage4","A10","yes","F24","6",764194,146242,"5209",5209,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2014,"foliage","WB","RS",4.17,2094.87619334413,52.0293246658765,502.36839168924,-28.0504171958067,14.4753856330859,"BBWMFoliage4","A11","yes","H13","22",764195,146243,"5210",5210,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2014,"foliage","WB","RM",3.96,1875.75859511066,70.9201371945132,473.676412906732,-28.9847795569091,6.55926166860413,"BBWMFoliage4","A12","yes","H13","6",764196,146244,"5211",5211,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2014,"foliage","WB","SM",4.04,1940.15762456621,97.275307165165,480.237035783716,-29.8536378372076,8.84916059892938,"BBWMFoliage4","B1","yes","I15","3",764197,146248,"5212",5212,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2014,"foliage","WB","AB",4,1862.88352151615,107.176416406907,465.720880379039,-28.2868957697538,9.41134119676129,"BBWMFoliage4","B2","yes","K15","3",764198,146249,"5213",5213,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2014,"foliage","WB","AB",4.25,2146.4995274339,108.973003306673,505.058712337388,-27.7403643541369,16.3816583896633,"BBWMFoliage4","B3","yes","K15","1",764199,146250,"5214",5214,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2014,"foliage","WB","SM",3.96,1901.51347459627,95.4714907042969,480.180170352595,-28.8835693953294,3.10317873137951,"BBWMFoliage4","B4","yes","L13","6",764200,146251,"5215",5215,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2014,"foliage","WB","SM",3.97,1940.15762456621,87.5214848632622,488.704691326502,-25.7353748030847,5.23048511596625,"BBWMFoliage4","B5","yes","N10","5",764201,146252,"5216",5216,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2014,"foliage","WB","RM",4.07,1991.70524191029,81.9074145923794,489.362467299825,-26.3105503900496,10.4367499687482,"BBWMFoliage4","B6","yes","N11","10",764202,146253,"5217",5217,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2014,"foliage","WB","SM",3.97,1914.39328048739,79.0056479134021,482.214932112691,-28.4849210278999,5.17932982689314,"BBWMFoliage4","B7","yes","N12","6",764203,146254,"5218",5218,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2014,"foliage","WB","RM",4.07,1978.81597142597,86.16422221744,486.19557037493,-28.124791372135,2.4494210017137,"BBWMFoliage4","B8","yes","P11","2",764204,146255,"5219",5219,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2014,"foliage","WB","RS",4.29,2133.59132776315,58.156783263598,497.340635842227,-30.3777362522852,5.43547565155412,"BBWMFoliage4","B9","yes","Q10","2",764205,146256,"5220",5220,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2014,"foliage","WB","AB",4.13,1862.88352151615,74.9202211308557,451.061385355001,-28.6627684571084,3.25636911734696,"BBWMFoliage4","B10","yes","Q10","13",764206,146257,"5221",5221,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2014,"foliage","WB","AB",4.12,1965.92827837385,101.779982266593,477.16705785773,-28.537605436357,4.25880150742886,"BBWMFoliage4","B11","yes","Q10","5",764207,146258,"5222",5222,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2014,"foliage","WB","SM",4.04,1772.80217445627,76.1010338995906,438.81241941987,-29.6314290171456,3.19200607754337,"BBWMFoliage4","B12","yes","Q9","2",764208,146259,"5223",5223,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2014,"foliage","WB","RM",3.91,1875.75859511066,93.6665620032592,479.733656038532,-28.8233096657519,2.03072469328706,"BBWMFoliage4","C1","yes","Q9","1",764209,146266,"5224",5224,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2014,"foliage","EB","RS",4.01,2004.59608982681,34.4929837182248,499.899274271025,-26.787775085212,8.23699203565002,"BBWMFoliage4","C2","yes","K23","12",764210,146267,"5225",5225,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2014,"foliage","EB","SM",4.25,2030.38251795647,76.918244383119,477.73706304858,-27.8591446161823,2.4149670134089,"BBWMFoliage4","C3","yes","M16","5",764211,146268,"5226",5226,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2014,"foliage","EB","RM",4.16,1991.70524191029,78.0075080055034,478.775298536127,-29.7799543363267,2.41928156028987,"BBWMFoliage4","C4","yes","M16","1",764212,146269,"5227",5227,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2014,"foliage","EB","RS",3.96,1991.70524191029,34.0325547070628,502.955869169265,-27.1982864692608,8.57037899198892,"BBWMFoliage4","C5","yes","N21","8",764213,146270,"5228",5228,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2014,"foliage","EB","AB",4.09,1965.92827837385,101.779982266593,480.667060727102,-30.0659417400831,4.61484811200337,"BBWMFoliage4","C6","yes","N21","11",764214,146271,"5229",5229,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2014,"foliage","EB","YB",4.22,1953.04216275393,107.176416406907,462.806199704722,-28.6630923006283,15.7945904285828,"BBWMFoliage4","C7","yes","N21","9",764215,146272,"5230",5230,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2014,"foliage","EB","YB",4,1850.01002535385,95.4714907042969,462.502506338463,-29.93115031194,7.29299434968861,"BBWMFoliage4","C8","yes","N21","12",764216,146273,"5231",5231,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
